doc_id,matched_terms,fit_labels,fit_count
FI_001925,mobile payments; financial literacy; financial capabilities; financial knowledge,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_001926,,,0
FI_001927,mobile financial services; financial literacy,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_001928,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_001929,cryptocurrencies; blockchain,FIT8_Blockchain_DLT,1
FI_001930,,,0
FI_001931,financial literacy; financial capability; financial knowledge,FIT6_Financial_Education,1
FI_001932,financial capability,FIT6_Financial_Education,1
FI_001933,psychometric,FIT3_Behavioral_Credit_Risk,1
FI_001934,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_001935,microcredit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_001936,mobile money; remittances; remittance; financial literacy,FIT1_Mobile_Money; FIT4_Workers_Remittances; FIT6_Financial_Education,3
FI_001937,microfinance,FIT7_Microfinance_Models,1
FI_001938,,,0
FI_001939,mobile money,FIT1_Mobile_Money,1
FI_001940,,,0
FI_001941,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_001942,mobile money,FIT1_Mobile_Money,1
FI_001943,mobile money,FIT1_Mobile_Money,1
FI_001944,microfinance,FIT7_Microfinance_Models,1
FI_001945,financial literacy; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_001946,money transfers; remittances; remittance,FIT4_Workers_Remittances,1
FI_001947,financial capability; financial education; financial capabilities; financial knowledge,FIT6_Financial_Education,1
FI_001948,,,0
FI_001949,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_001950,mobile money,FIT1_Mobile_Money,1
FI_001951,microfinance,FIT7_Microfinance_Models,1
FI_001952,financial literacy,FIT6_Financial_Education,1
FI_001953,cryptocurrencies; blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_001954,credit scoring; blockchain,FIT3_Behavioral_Credit_Risk; FIT8_Blockchain_DLT,2
FI_001955,,,0
FI_001956,financial literacy,FIT6_Financial_Education,1
FI_001957,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_001958,financial literacy; financial capability; financial skills,FIT6_Financial_Education,1
FI_001959,financial literacy,FIT6_Financial_Education,1
FI_001960,financial literacy; financial capability; financial knowledge; cryptocurrency,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_001961,,,0
FI_001962,distributed ledger; blockchain; dlt,FIT8_Blockchain_DLT,1
FI_001963,,,0
FI_001964,financial literacy; financial capability,FIT6_Financial_Education,1
FI_001965,,,0
FI_001966,blockchain; smart contracts,FIT8_Blockchain_DLT,1
FI_001967,blockchain,FIT8_Blockchain_DLT,1
FI_001968,,,0
FI_001969,financial literacy,FIT6_Financial_Education,1
FI_001970,,,0
FI_001971,mobile wallets,FIT1_Mobile_Money,1
FI_001972,digital wallet; e-wallets; e-wallet; cryptocurrencies,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_001973,blockchain; cryptocurrency; smart contracts,FIT8_Blockchain_DLT,1
FI_001974,blockchain,FIT8_Blockchain_DLT,1
FI_001975,cross-border payments; dlt; blockchain; distributed ledger technology; distributed ledger; smart contracts,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_001976,consumer protection; blockchain,FIT5_Adapted_Regulation; FIT8_Blockchain_DLT,2
FI_001977,digital wallets; distributed ledger; blockchain; distributed ledger technology; dlt,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_001978,branchless banking,FIT2_Nonbank_Distribution,1
FI_001979,credit scoring,FIT3_Behavioral_Credit_Risk,1
FI_001980,financial capability,FIT6_Financial_Education,1
FI_001981,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_001982,remittance,FIT4_Workers_Remittances,1
FI_001983,microfinance,FIT7_Microfinance_Models,1
FI_001984,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_001985,,,0
FI_001986,,,0
FI_001987,,,0
FI_001988,financial capability,FIT6_Financial_Education,1
FI_001989,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_001990,,,0
FI_001991,,,0
FI_001992,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_001993,mobile financial services; microcredit; mfis; microfinance,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_001994,roscas,FIT7_Microfinance_Models,1
FI_001995,financial literacy,FIT6_Financial_Education,1
FI_001996,remittances; remittance,FIT4_Workers_Remittances,1
FI_001997,mobile money; microfinance; microfinance institutions,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_001998,mobile money,FIT1_Mobile_Money,1
FI_001999,remittances; remittance,FIT4_Workers_Remittances,1
FI_002000,microfinance,FIT7_Microfinance_Models,1
FI_002001,financial literacy; financial capability,FIT6_Financial_Education,1
FI_002002,branchless banking; mfis; microfinance; microfinance institutions,FIT2_Nonbank_Distribution; FIT7_Microfinance_Models,2
FI_002003,,,0
FI_002004,financial regulation,FIT5_Adapted_Regulation,1
FI_002005,,,0
FI_002006,,,0
FI_002007,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_002008,mobile money; agent banking; financial literacy,FIT1_Mobile_Money; FIT2_Nonbank_Distribution; FIT6_Financial_Education,3
FI_002009,,,0
FI_002010,,,0
FI_002011,,,0
FI_002012,,,0
FI_002013,financial literacy,FIT6_Financial_Education,1
FI_002014,financial literacy,FIT6_Financial_Education,1
FI_002015,mobile money,FIT1_Mobile_Money,1
FI_002016,financial literacy; financial capability; cryptocurrencies,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_002017,mobile payment,FIT1_Mobile_Money,1
FI_002018,financial literacy,FIT6_Financial_Education,1
FI_002019,,,0
FI_002020,financial literacy; financial education; financial capabilities,FIT6_Financial_Education,1
FI_002021,mobile money; branchless banking,FIT1_Mobile_Money; FIT2_Nonbank_Distribution,2
FI_002022,mobile money,FIT1_Mobile_Money,1
FI_002023,,,0
FI_002024,,,0
FI_002025,financial literacy,FIT6_Financial_Education,1
FI_002026,nonbank,FIT2_Nonbank_Distribution,1
FI_002027,microfinance; micro-credit; microfinance institution; mfis; microfinance institutions,FIT7_Microfinance_Models,1
FI_002028,,,0
FI_002029,mobile money; blockchain,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_002030,mobile money,FIT1_Mobile_Money,1
FI_002031,microfinance,FIT7_Microfinance_Models,1
FI_002032,microfinance,FIT7_Microfinance_Models,1
FI_002033,remittance,FIT4_Workers_Remittances,1
FI_002034,,,0
FI_002035,microfinance,FIT7_Microfinance_Models,1
FI_002036,mobile money; financial education,FIT1_Mobile_Money; FIT6_Financial_Education,2
FI_002037,mobile money; remittances,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_002038,financial literacy; financial education,FIT6_Financial_Education,1
FI_002039,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002040,mobile financial services,FIT1_Mobile_Money,1
FI_002041,microfinance,FIT7_Microfinance_Models,1
FI_002042,mfis; mfi; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002043,remittances,FIT4_Workers_Remittances,1
FI_002044,m-pesa; mobile money,FIT1_Mobile_Money,1
FI_002045,roscas,FIT7_Microfinance_Models,1
FI_002046,roscas; microfinance,FIT7_Microfinance_Models,1
FI_002047,financial capability; financial education,FIT6_Financial_Education,1
FI_002048,financial capability; financial education,FIT6_Financial_Education,1
FI_002049,,,0
FI_002050,,,0
FI_002051,,,0
FI_002052,,,0
FI_002053,micro-credit; microfinance,FIT7_Microfinance_Models,1
FI_002054,financial literacy,FIT6_Financial_Education,1
FI_002055,,,0
FI_002056,microfinance,FIT7_Microfinance_Models,1
FI_002057,microfinance,FIT7_Microfinance_Models,1
FI_002058,microcredit; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002059,mobile money,FIT1_Mobile_Money,1
FI_002060,,,0
FI_002061,,,0
FI_002062,mobile payments; cryptocurrency,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_002063,,,0
FI_002064,financial literacy; financial capability; financial capabilities,FIT6_Financial_Education,1
FI_002065,financial capability; financial education,FIT6_Financial_Education,1
FI_002066,financial capability; financial education; financial knowledge,FIT6_Financial_Education,1
FI_002067,financial capability; microfinance,FIT6_Financial_Education; FIT7_Microfinance_Models,2
FI_002068,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_002069,,,0
FI_002070,financial education,FIT6_Financial_Education,1
FI_002071,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_002072,financial capability; financial education,FIT6_Financial_Education,1
FI_002073,microfinance,FIT7_Microfinance_Models,1
FI_002074,e-wallet,FIT1_Mobile_Money,1
FI_002075,financial literacy,FIT6_Financial_Education,1
FI_002076,,,0
FI_002077,mobile money; money transfer; microfinance,FIT1_Mobile_Money; FIT4_Workers_Remittances; FIT7_Microfinance_Models,3
FI_002078,microfinance,FIT7_Microfinance_Models,1
FI_002079,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002080,mobile money; money transfer,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_002081,financial education,FIT6_Financial_Education,1
FI_002082,,,0
FI_002083,financial capability,FIT6_Financial_Education,1
FI_002084,financial education; financial capabilities,FIT6_Financial_Education,1
FI_002085,financial capability,FIT6_Financial_Education,1
FI_002086,,,0
FI_002087,mobile money; money transfer,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_002088,m-pesa; mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_002089,,,0
FI_002090,m-pesa; mobile payment,FIT1_Mobile_Money,1
FI_002091,mobile money,FIT1_Mobile_Money,1
FI_002092,mobile payments; mobile payment; mobile wallets,FIT1_Mobile_Money,1
FI_002093,mobile money,FIT1_Mobile_Money,1
FI_002094,mobile money,FIT1_Mobile_Money,1
FI_002095,,,0
FI_002096,mobile money,FIT1_Mobile_Money,1
FI_002097,mobile money,FIT1_Mobile_Money,1
FI_002098,financial capability,FIT6_Financial_Education,1
FI_002099,financial literacy,FIT6_Financial_Education,1
FI_002100,mobile payments; mobile money; mobile payment,FIT1_Mobile_Money,1
FI_002101,m-pesa; mobile money; cryptocurrency,FIT1_Mobile_Money; FIT8_Blockchain_DLT,2
FI_002102,mobile money,FIT1_Mobile_Money,1
FI_002103,mobile money,FIT1_Mobile_Money,1
FI_002104,financial literacy,FIT6_Financial_Education,1
FI_002105,,,0
FI_002106,financial literacy,FIT6_Financial_Education,1
FI_002107,financial capability,FIT6_Financial_Education,1
FI_002108,microfinance,FIT7_Microfinance_Models,1
FI_002109,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_002110,,,0
FI_002111,mobile money,FIT1_Mobile_Money,1
FI_002112,mobile financial services; mobile money,FIT1_Mobile_Money,1
FI_002113,mobile money,FIT1_Mobile_Money,1
FI_002114,,,0
FI_002115,financial education,FIT6_Financial_Education,1
FI_002116,financial education,FIT6_Financial_Education,1
FI_002117,,,0
FI_002118,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_002119,microfinance,FIT7_Microfinance_Models,1
FI_002120,,,0
FI_002121,,,0
FI_002122,financial literacy,FIT6_Financial_Education,1
FI_002123,blockchain,FIT8_Blockchain_DLT,1
FI_002124,,,0
FI_002125,,,0
FI_002126,financial regulation; regulatory sandbox,FIT5_Adapted_Regulation,1
FI_002127,,,0
FI_002128,financial literacy; financial capability,FIT6_Financial_Education,1
FI_002129,microfinance,FIT7_Microfinance_Models,1
FI_002130,financial literacy,FIT6_Financial_Education,1
FI_002131,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002132,microfinance,FIT7_Microfinance_Models,1
FI_002133,microfinance,FIT7_Microfinance_Models,1
FI_002134,microfinance,FIT7_Microfinance_Models,1
FI_002135,financial literacy,FIT6_Financial_Education,1
FI_002136,mobile money,FIT1_Mobile_Money,1
FI_002137,financial literacy; blockchain,FIT6_Financial_Education; FIT8_Blockchain_DLT,2
FI_002138,digital wallets,FIT1_Mobile_Money,1
FI_002139,,,0
FI_002140,microfinance,FIT7_Microfinance_Models,1
FI_002141,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002142,mobile financial services; mobile money,FIT1_Mobile_Money,1
FI_002143,mobile financial services; mobile money,FIT1_Mobile_Money,1
FI_002144,microcredit,FIT7_Microfinance_Models,1
FI_002145,mobile money,FIT1_Mobile_Money,1
FI_002146,mobile money; mobile payment,FIT1_Mobile_Money,1
FI_002147,financial education; financial capabilities,FIT6_Financial_Education,1
FI_002148,financial literacy; financial knowledge,FIT6_Financial_Education,1
FI_002149,,,0
FI_002150,,,0
FI_002151,financial education,FIT6_Financial_Education,1
FI_002152,financial literacy; financial capabilities,FIT6_Financial_Education,1
FI_002153,blockchain,FIT8_Blockchain_DLT,1
FI_002154,mobile money,FIT1_Mobile_Money,1
FI_002155,blockchain,FIT8_Blockchain_DLT,1
FI_002156,mobile payment,FIT1_Mobile_Money,1
FI_002157,,,0
FI_002158,,,0
FI_002159,non-bank; cbdc; central bank digital currency,FIT2_Nonbank_Distribution; FIT8_Blockchain_DLT,2
FI_002160,financial education,FIT6_Financial_Education,1
FI_002161,financial literacy,FIT6_Financial_Education,1
FI_002162,microfinance,FIT7_Microfinance_Models,1
FI_002163,mobile money; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_002164,m-pesa; mobile money,FIT1_Mobile_Money,1
FI_002165,mobile payments; mobile payment,FIT1_Mobile_Money,1
FI_002166,mobile money,FIT1_Mobile_Money,1
FI_002167,microfinance,FIT7_Microfinance_Models,1
FI_002168,microfinance,FIT7_Microfinance_Models,1
FI_002169,microfinance,FIT7_Microfinance_Models,1
FI_002170,microfinance,FIT7_Microfinance_Models,1
FI_002171,microfinance,FIT7_Microfinance_Models,1
FI_002172,mobile wallet; microfinance,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_002173,microfinance,FIT7_Microfinance_Models,1
FI_002174,microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002175,microfinance,FIT7_Microfinance_Models,1
FI_002176,mobile money,FIT1_Mobile_Money,1
FI_002177,mobile money; microfinance,FIT1_Mobile_Money; FIT7_Microfinance_Models,2
FI_002178,microcredit; microfinance,FIT7_Microfinance_Models,1
FI_002179,microcredit,FIT7_Microfinance_Models,1
FI_002180,remittances,FIT4_Workers_Remittances,1
FI_002181,financial capability,FIT6_Financial_Education,1
FI_002182,mobile money,FIT1_Mobile_Money,1
FI_002183,,,0
FI_002184,financial regulation; financial education,FIT5_Adapted_Regulation; FIT6_Financial_Education,2
FI_002185,credit scoring; psychometrics; alternative credit,FIT3_Behavioral_Credit_Risk,1
FI_002186,mobile money; money transfer; remittances; remittance,FIT1_Mobile_Money; FIT4_Workers_Remittances,2
FI_002187,alternative data,FIT3_Behavioral_Credit_Risk,1
FI_002188,microfinance,FIT7_Microfinance_Models,1
FI_002189,non-bank; financial regulation,FIT2_Nonbank_Distribution; FIT5_Adapted_Regulation,2
FI_002190,remittances; remittance,FIT4_Workers_Remittances,1
FI_002191,,,0
FI_002192,blockchain,FIT8_Blockchain_DLT,1
FI_002193,microfinance,FIT7_Microfinance_Models,1
FI_002194,m-pesa; mobile money,FIT1_Mobile_Money,1
FI_002195,blockchain,FIT8_Blockchain_DLT,1
FI_002196,financial literacy,FIT6_Financial_Education,1
FI_002197,remittance; cbdc; central bank digital currency; central bank digital currencies,FIT4_Workers_Remittances; FIT8_Blockchain_DLT,2
FI_002198,financial capability; financial education,FIT6_Financial_Education,1
FI_002199,financial literacy; financial capability; financial education,FIT6_Financial_Education,1
FI_002200,mobile money,FIT1_Mobile_Money,1
FI_002201,financial capabilities,FIT6_Financial_Education,1
FI_002202,financial capability; financial knowledge,FIT6_Financial_Education,1
FI_002203,financial capability,FIT6_Financial_Education,1
FI_002204,financial capability; financial education,FIT6_Financial_Education,1
FI_002205,mobile money,FIT1_Mobile_Money,1
FI_002206,distributed ledger; cryptocurrency; smart contracts; cryptocurrencies,FIT8_Blockchain_DLT,1
FI_002207,remittances; remittance,FIT4_Workers_Remittances,1
FI_002208,financial capability,FIT6_Financial_Education,1
FI_002209,,,0
FI_002210,financial capability; financial education,FIT6_Financial_Education,1
FI_002211,financial literacy; financial education,FIT6_Financial_Education,1
FI_002212,financial capability; financial education,FIT6_Financial_Education,1
FI_002213,financial literacy; financial capability; financial skills,FIT6_Financial_Education,1
FI_002214,consumer protection,FIT5_Adapted_Regulation,1
FI_002215,financial literacy,FIT6_Financial_Education,1
FI_002216,financial education,FIT6_Financial_Education,1
FI_002217,financial literacy,FIT6_Financial_Education,1
FI_002218,financial literacy,FIT6_Financial_Education,1
FI_002219,microfinance,FIT7_Microfinance_Models,1
FI_002220,microcredit,FIT7_Microfinance_Models,1
FI_002221,microfinance,FIT7_Microfinance_Models,1
FI_002222,cbdc; cryptocurrencies; central bank digital currencies,FIT8_Blockchain_DLT,1
FI_002223,blockchain,FIT8_Blockchain_DLT,1
FI_002224,mobile financial services,FIT1_Mobile_Money,1
FI_002225,financial literacy,FIT6_Financial_Education,1
FI_002226,,,0
FI_002227,,,0
FI_002228,remittances; remittance,FIT4_Workers_Remittances,1
FI_002229,remittances; remittance,FIT4_Workers_Remittances,1
FI_002230,mfis; microfinance; microfinance institutions,FIT7_Microfinance_Models,1
FI_002231,financial literacy; financial capability; financial knowledge,FIT6_Financial_Education,1
FI_002232,microfinance,FIT7_Microfinance_Models,1
FI_002233,,,0
FI_002234,financial capability; financial education,FIT6_Financial_Education,1
FI_002235,mobile payment,FIT1_Mobile_Money,1
FI_002236,,,0
FI_002237,,,0
FI_002238,,,0
FI_002239,microfinance,FIT7_Microfinance_Models,1
FI_002240,microfinance,FIT7_Microfinance_Models,1
FI_002241,financial literacy; financial capability,FIT6_Financial_Education,1
FI_002242,,,0
FI_002243,financial literacy,FIT6_Financial_Education,1
